customer_id,tenure_months,churn,contract_type,monthly_charges,support_tickets,payment_method,paperless_billing,partner,dependents,internet_service
CUST-12189,7,1,One year,244.16,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-12190,16,1,Month-to-month,122.83,1,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-12191,39,0,Two year,120.44,1,Credit card (automatic),No,Yes,Yes,No
CUST-12192,61,0,One year,117.82,1,Bank transfer (automatic),Yes,No,No,No
CUST-12193,1,1,One year,153.11,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-12194,1,1,Month-to-month,137.13,3,Electronic check,Yes,Yes,No,No
CUST-12195,1,1,Month-to-month,224.98,1,Credit card (automatic),No,Yes,No,DSL
CUST-12196,7,1,Month-to-month,150.1,2,Credit card (automatic),No,No,No,DSL
CUST-12197,36,0,Two year,150.55,2,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-12198,22,1,One year,76.67,5,Electronic check,No,Yes,No,DSL
CUST-12199,2,1,Month-to-month,245.55,2,Electronic check,Yes,No,Yes,No
CUST-12200,7,1,Two year,98.99,2,Credit card (automatic),Yes,No,No,DSL
CUST-12201,3,1,Month-to-month,63.67,2,Credit card (automatic),Yes,No,No,DSL
CUST-12202,1,1,Month-to-month,181.63,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12203,6,1,Month-to-month,168.07,4,Credit card (automatic),No,No,No,Fiber optic
CUST-12204,16,0,One year,132.03,1,Electronic check,No,No,Yes,Fiber optic
CUST-12205,41,0,Two year,133.44,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12206,7,1,Month-to-month,206.01,0,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-12207,2,1,Two year,88.14,6,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-12208,1,1,Month-to-month,213.05,0,Electronic check,No,No,No,DSL
CUST-12209,22,0,Two year,178.75,3,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-12210,48,0,One year,132.79,1,Credit card (automatic),No,No,No,Fiber optic
CUST-12211,6,1,Two year,140.61,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-12212,2,1,Month-to-month,100.33,0,Bank transfer (automatic),Yes,No,No,No
CUST-12213,15,0,Two year,199.42,1,Electronic check,No,Yes,No,Fiber optic
CUST-12214,30,1,One year,151.57,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12215,2,1,Month-to-month,113.17,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-12216,16,0,Two year,168.21,2,Electronic check,Yes,Yes,No,No
CUST-12217,1,1,Month-to-month,248.15,3,Electronic check,Yes,Yes,Yes,DSL
CUST-12218,23,0,Two year,136.05,0,Credit card (automatic),No,No,No,Fiber optic
CUST-12219,1,1,Month-to-month,233.14,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12220,5,1,One year,118.0,2,Credit card (automatic),Yes,Yes,No,No
CUST-12221,9,1,One year,59.95,2,Electronic check,Yes,Yes,Yes,No
CUST-12222,4,1,Month-to-month,89.85,1,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-12223,5,1,Month-to-month,132.74,1,Electronic check,No,No,No,Fiber optic
CUST-12224,14,1,Month-to-month,92.93,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12225,6,1,Month-to-month,49.05,3,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12226,14,1,Month-to-month,232.0,1,Credit card (automatic),Yes,No,No,DSL
CUST-12227,18,1,One year,217.78,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12228,1,1,Month-to-month,197.46,4,Electronic check,Yes,No,No,No
CUST-12229,18,1,Month-to-month,82.56,2,Electronic check,No,No,Yes,Fiber optic
CUST-12230,25,1,One year,73.07,6,Credit card (automatic),Yes,No,No,DSL
CUST-12231,2,1,Month-to-month,62.52,1,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-12232,30,1,Two year,193.81,1,Credit card (automatic),No,No,No,DSL
CUST-12233,38,0,Two year,234.76,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12234,4,1,One year,135.11,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-12235,34,1,One year,72.83,1,Credit card (automatic),Yes,No,No,DSL
CUST-12236,14,0,Two year,151.48,2,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-12237,1,1,Month-to-month,118.77,3,Electronic check,Yes,Yes,No,No
CUST-12238,1,1,Month-to-month,123.96,2,Electronic check,Yes,Yes,No,DSL
CUST-12239,17,1,Month-to-month,173.27,0,Bank transfer (automatic),Yes,No,No,No
CUST-12240,30,1,Two year,192.74,1,Credit card (automatic),Yes,No,No,No
CUST-12241,4,1,Month-to-month,71.12,1,Credit card (automatic),No,Yes,No,No
CUST-12242,15,0,One year,56.12,1,Electronic check,Yes,No,Yes,Fiber optic
CUST-12243,50,0,Two year,247.87,0,Credit card (automatic),No,No,No,Fiber optic
CUST-12244,20,1,Two year,95.55,1,Electronic check,Yes,Yes,Yes,No
CUST-12245,65,0,One year,59.77,2,Credit card (automatic),Yes,No,No,DSL
CUST-12246,8,1,Month-to-month,86.98,1,Electronic check,No,No,No,Fiber optic
CUST-12247,27,0,Two year,56.79,1,Electronic check,Yes,Yes,No,DSL
CUST-12248,16,1,One year,127.36,1,Electronic check,Yes,No,No,Fiber optic
CUST-12249,6,1,Month-to-month,209.48,2,Electronic check,No,Yes,Yes,DSL
CUST-12250,5,1,Month-to-month,117.25,0,Bank transfer (automatic),Yes,Yes,No,No
CUST-12251,19,0,Two year,137.84,0,Electronic check,Yes,Yes,Yes,DSL
CUST-12252,37,1,One year,184.12,0,Electronic check,Yes,No,Yes,Fiber optic
CUST-12253,66,0,Two year,150.78,2,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12254,9,0,Two year,221.29,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-12255,12,1,One year,222.21,2,Electronic check,Yes,No,Yes,DSL
CUST-12256,8,1,One year,50.98,0,Electronic check,Yes,Yes,No,Fiber optic
CUST-12257,4,1,Month-to-month,204.61,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-12258,8,1,Month-to-month,141.15,2,Credit card (automatic),Yes,No,Yes,DSL
CUST-12259,4,1,Month-to-month,246.77,3,Credit card (automatic),Yes,No,No,DSL
CUST-12260,19,0,One year,145.65,3,Credit card (automatic),Yes,No,No,No
CUST-12261,8,1,One year,246.38,2,Electronic check,Yes,Yes,No,DSL
CUST-12262,72,0,Two year,199.91,0,Electronic check,Yes,Yes,No,Fiber optic
CUST-12263,2,1,Month-to-month,98.72,1,Credit card (automatic),No,No,No,DSL
CUST-12264,6,1,One year,156.68,3,Bank transfer (automatic),Yes,No,No,DSL
CUST-12265,5,1,One year,247.43,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-12266,12,1,One year,220.51,0,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-12267,18,1,One year,68.47,2,Electronic check,No,No,No,Fiber optic
CUST-12268,1,1,Month-to-month,190.27,4,Electronic check,No,No,No,Fiber optic
CUST-12269,5,1,One year,118.12,3,Electronic check,No,No,No,No
CUST-12270,3,1,Month-to-month,50.4,1,Electronic check,Yes,No,Yes,No
CUST-12271,13,1,Month-to-month,129.7,3,Bank transfer (automatic),No,No,No,DSL
CUST-12272,25,1,Month-to-month,95.95,0,Credit card (automatic),Yes,No,No,DSL
CUST-12273,12,1,One year,212.77,3,Electronic check,Yes,Yes,No,No
CUST-12274,23,1,Two year,116.47,1,Bank transfer (automatic),Yes,No,No,No
CUST-12275,27,1,One year,214.5,1,Bank transfer (automatic),No,No,No,DSL
CUST-12276,1,1,One year,49.12,4,Bank transfer (automatic),No,No,Yes,DSL
CUST-12277,12,1,One year,110.56,2,Bank transfer (automatic),No,No,No,Fiber optic
CUST-12278,25,1,One year,97.23,5,Electronic check,No,Yes,No,Fiber optic
CUST-12279,3,1,Month-to-month,95.71,3,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-12280,2,1,Month-to-month,62.64,2,Credit card (automatic),Yes,No,No,DSL
CUST-12281,11,1,Month-to-month,86.42,0,Bank transfer (automatic),Yes,Yes,No,No
CUST-12282,2,1,Month-to-month,160.11,2,Bank transfer (automatic),No,Yes,No,No
CUST-12283,2,1,Month-to-month,107.27,2,Electronic check,Yes,No,No,Fiber optic
CUST-12284,9,1,Month-to-month,132.48,1,Bank transfer (automatic),No,Yes,Yes,DSL
CUST-12285,2,1,Month-to-month,124.37,3,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-12286,50,0,Two year,224.18,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-12287,4,1,Month-to-month,230.06,0,Electronic check,Yes,No,No,No
CUST-12288,10,1,Month-to-month,147.59,3,Bank transfer (automatic),Yes,No,No,DSL
CUST-12289,6,1,Month-to-month,115.03,4,Electronic check,No,Yes,No,DSL
CUST-12290,40,0,One year,70.36,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12291,7,1,Month-to-month,239.68,1,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-12292,1,1,Month-to-month,61.05,3,Bank transfer (automatic),Yes,Yes,Yes,DSL
CUST-12293,35,1,One year,108.53,0,Electronic check,Yes,Yes,No,Fiber optic
CUST-12294,7,1,Month-to-month,108.61,1,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-12295,1,1,Month-to-month,113.08,5,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-12296,10,1,Month-to-month,81.86,0,Credit card (automatic),No,No,No,DSL
CUST-12297,9,1,Month-to-month,205.63,2,Credit card (automatic),Yes,Yes,No,No
CUST-12298,44,1,Month-to-month,73.5,0,Bank transfer (automatic),Yes,Yes,No,No
CUST-12299,3,1,Month-to-month,175.98,1,Bank transfer (automatic),Yes,No,No,No
CUST-12300,35,1,Two year,73.77,4,Bank transfer (automatic),Yes,Yes,No,No
CUST-12301,15,1,One year,63.11,4,Electronic check,Yes,No,No,No
CUST-12302,16,1,One year,230.89,0,Bank transfer (automatic),Yes,Yes,Yes,DSL
CUST-12303,1,1,Month-to-month,87.03,7,Credit card (automatic),Yes,Yes,No,DSL
CUST-12304,7,0,Two year,213.25,2,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-12305,19,1,Month-to-month,157.93,2,Bank transfer (automatic),Yes,Yes,Yes,No
CUST-12306,1,1,Month-to-month,64.57,1,Electronic check,No,Yes,Yes,Fiber optic
CUST-12307,10,1,One year,240.09,3,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12308,8,1,Month-to-month,98.39,0,Credit card (automatic),Yes,No,No,No
CUST-12309,8,1,Month-to-month,220.93,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12310,56,0,One year,82.76,0,Electronic check,Yes,Yes,No,No
CUST-12311,47,1,Two year,219.79,1,Credit card (automatic),Yes,No,No,DSL
CUST-12312,35,1,Month-to-month,51.65,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12313,8,1,One year,151.36,0,Electronic check,No,Yes,No,DSL
CUST-12314,8,1,Two year,202.89,0,Electronic check,Yes,No,No,No
CUST-12315,12,0,Month-to-month,235.96,3,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-12316,3,1,Month-to-month,230.84,1,Electronic check,Yes,No,No,DSL
CUST-12317,3,1,Month-to-month,212.92,2,Bank transfer (automatic),Yes,Yes,No,No
CUST-12318,2,1,Month-to-month,226.64,1,Electronic check,No,No,Yes,Fiber optic
CUST-12319,16,1,Month-to-month,88.84,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12320,13,0,Two year,105.84,1,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-12321,27,0,One year,106.79,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12322,31,1,One year,124.41,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12323,8,1,Month-to-month,127.66,5,Credit card (automatic),Yes,No,No,DSL
CUST-12324,67,0,Two year,157.91,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-12325,32,0,Two year,80.98,1,Electronic check,Yes,Yes,No,No
CUST-12326,31,0,Two year,187.25,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12327,3,1,Month-to-month,82.51,2,Electronic check,No,No,No,DSL
CUST-12328,3,1,One year,111.06,1,Credit card (automatic),Yes,No,No,DSL
CUST-12329,3,1,Month-to-month,149.67,1,Electronic check,No,Yes,Yes,No
CUST-12330,4,1,Month-to-month,208.29,3,Electronic check,Yes,Yes,No,DSL
CUST-12331,2,1,Month-to-month,196.89,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-12332,3,1,One year,178.11,0,Electronic check,No,No,No,No
CUST-12333,13,1,One year,80.15,1,Electronic check,Yes,No,Yes,Fiber optic
CUST-12334,1,1,Month-to-month,158.41,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12335,7,1,Month-to-month,66.49,3,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-12336,3,1,Month-to-month,124.47,1,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-12337,1,1,Month-to-month,131.7,2,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12338,6,1,Month-to-month,56.96,2,Electronic check,No,No,No,DSL
CUST-12339,46,0,Month-to-month,103.8,0,Credit card (automatic),No,No,Yes,DSL
CUST-12340,1,1,One year,240.13,2,Electronic check,No,No,No,No
CUST-12341,2,1,Month-to-month,239.73,0,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12342,31,1,Month-to-month,119.47,0,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-12343,9,1,Month-to-month,57.62,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12344,31,0,Two year,84.82,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12345,5,1,One year,127.44,3,Electronic check,No,No,No,DSL
CUST-12346,8,1,One year,238.56,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-12347,4,1,Month-to-month,77.24,1,Bank transfer (automatic),No,No,No,DSL
CUST-12348,2,1,One year,201.7,1,Electronic check,Yes,Yes,Yes,No
CUST-12349,7,0,Month-to-month,70.74,2,Electronic check,No,No,No,No
CUST-12350,63,0,One year,245.25,0,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-12351,12,0,Two year,125.32,2,Bank transfer (automatic),No,No,No,No
CUST-12352,37,1,One year,204.05,3,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-12353,69,0,Two year,117.52,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-12354,16,1,One year,174.53,2,Electronic check,No,Yes,No,DSL
CUST-12355,30,1,Month-to-month,87.4,0,Credit card (automatic),No,Yes,No,No
CUST-12356,16,0,Two year,78.2,0,Bank transfer (automatic),No,Yes,No,DSL
CUST-12357,2,1,Month-to-month,236.61,2,Electronic check,Yes,No,No,DSL
CUST-12358,20,0,One year,232.53,0,Credit card (automatic),Yes,Yes,No,No
CUST-12359,3,1,Month-to-month,226.49,5,Electronic check,Yes,No,No,DSL
CUST-12360,6,1,Month-to-month,174.09,0,Electronic check,Yes,Yes,Yes,DSL
CUST-12361,8,1,Month-to-month,210.65,0,Electronic check,No,No,Yes,Fiber optic
CUST-12362,6,1,Month-to-month,62.81,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12363,7,0,Month-to-month,115.96,2,Credit card (automatic),Yes,No,No,No
CUST-12364,19,0,One year,111.74,0,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-12365,2,1,Month-to-month,176.13,1,Electronic check,Yes,Yes,Yes,DSL
CUST-12366,16,1,Month-to-month,120.19,2,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-12367,21,1,One year,78.7,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12368,8,1,Month-to-month,168.29,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-12369,65,0,One year,211.88,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-12370,13,1,One year,125.42,4,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-12371,14,1,Two year,75.45,4,Electronic check,Yes,No,Yes,Fiber optic
CUST-12372,32,1,One year,88.34,0,Credit card (automatic),Yes,Yes,No,DSL
CUST-12373,1,1,Month-to-month,96.5,1,Credit card (automatic),No,No,No,DSL
CUST-12374,33,1,One year,108.98,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12375,2,1,Month-to-month,177.56,1,Electronic check,No,Yes,Yes,DSL
CUST-12376,10,1,Month-to-month,169.19,2,Electronic check,No,Yes,No,No
CUST-12377,6,1,Two year,188.22,3,Credit card (automatic),Yes,Yes,No,DSL
CUST-12378,6,1,Month-to-month,121.5,0,Electronic check,No,Yes,No,No
CUST-12379,14,0,Two year,213.8,1,Electronic check,Yes,Yes,No,No
CUST-12380,35,0,Two year,89.82,4,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-12381,18,0,Two year,142.81,2,Credit card (automatic),No,Yes,No,Fiber optic
CUST-12382,43,1,Two year,209.19,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-12383,3,1,Month-to-month,85.03,4,Bank transfer (automatic),No,Yes,No,DSL
CUST-12384,3,1,Month-to-month,70.97,1,Electronic check,No,Yes,No,Fiber optic
CUST-12385,3,1,One year,225.74,2,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-12386,6,1,Month-to-month,117.59,2,Electronic check,No,No,No,DSL
CUST-12387,9,1,One year,185.77,3,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-12388,72,0,One year,54.07,0,Credit card (automatic),Yes,Yes,No,No
CUST-12389,6,1,One year,187.01,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-12390,4,1,Month-to-month,112.22,1,Electronic check,Yes,Yes,Yes,No
CUST-12391,7,1,Month-to-month,60.15,2,Credit card (automatic),No,No,Yes,Fiber optic
CUST-12392,8,1,Month-to-month,170.96,0,Electronic check,Yes,No,Yes,Fiber optic
CUST-12393,3,1,Month-to-month,97.16,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12394,41,1,Two year,126.36,2,Bank transfer (automatic),No,No,Yes,No
CUST-12395,2,1,Month-to-month,65.12,1,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-12396,1,1,Month-to-month,78.43,2,Electronic check,Yes,No,Yes,DSL
CUST-12397,5,1,Month-to-month,108.6,2,Credit card (automatic),Yes,No,No,No
CUST-12398,16,1,One year,66.95,1,Bank transfer (automatic),No,No,No,DSL
CUST-12399,1,1,One year,231.17,2,Electronic check,Yes,No,No,Fiber optic
CUST-12400,23,0,Month-to-month,50.21,1,Bank transfer (automatic),No,No,No,No
CUST-12401,3,1,Month-to-month,145.77,2,Electronic check,Yes,Yes,No,No
CUST-12402,2,1,Month-to-month,73.65,0,Credit card (automatic),No,No,No,Fiber optic
CUST-12403,2,1,Month-to-month,110.54,0,Credit card (automatic),No,Yes,No,DSL
CUST-12404,6,1,One year,234.21,0,Credit card (automatic),Yes,Yes,No,No
CUST-12405,22,0,One year,81.34,0,Bank transfer (automatic),Yes,No,No,No
CUST-12406,5,1,Month-to-month,242.17,1,Electronic check,No,Yes,Yes,Fiber optic
CUST-12407,5,1,Month-to-month,90.16,3,Electronic check,No,No,No,No
CUST-12408,15,1,Two year,197.31,1,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-12409,4,1,Month-to-month,158.34,2,Bank transfer (automatic),No,No,No,Fiber optic
CUST-12410,8,1,One year,225.9,0,Electronic check,No,No,No,Fiber optic
CUST-12411,7,1,Month-to-month,159.8,1,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12412,11,1,Month-to-month,155.91,2,Credit card (automatic),No,No,No,DSL
CUST-12413,2,1,Month-to-month,88.09,0,Electronic check,Yes,Yes,No,DSL
CUST-12414,6,1,One year,82.25,2,Bank transfer (automatic),No,No,No,Fiber optic
CUST-12415,29,0,Two year,232.3,2,Electronic check,Yes,No,No,Fiber optic
CUST-12416,4,1,Month-to-month,114.57,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12417,2,1,Month-to-month,123.42,1,Electronic check,Yes,No,No,No
CUST-12418,12,1,Month-to-month,200.96,2,Credit card (automatic),Yes,No,No,No
CUST-12419,7,1,Month-to-month,116.76,3,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-12420,7,1,Month-to-month,239.41,2,Credit card (automatic),Yes,Yes,No,No
CUST-12421,2,1,Month-to-month,196.59,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12422,13,0,One year,168.49,0,Credit card (automatic),No,No,No,DSL
CUST-12423,2,1,Month-to-month,225.18,0,Electronic check,Yes,No,No,No
CUST-12424,6,1,Month-to-month,58.92,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12425,9,0,Two year,100.41,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-12426,16,1,Month-to-month,142.01,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12427,1,1,Two year,94.4,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-12428,1,1,Month-to-month,197.78,1,Electronic check,Yes,Yes,Yes,DSL
CUST-12429,28,0,Two year,232.84,1,Bank transfer (automatic),No,Yes,Yes,No
CUST-12430,66,0,One year,133.75,0,Credit card (automatic),No,No,Yes,DSL
CUST-12431,8,0,Two year,117.43,3,Credit card (automatic),No,Yes,Yes,No
CUST-12432,58,0,Two year,241.31,2,Bank transfer (automatic),Yes,No,Yes,No
CUST-12433,4,1,Month-to-month,137.97,2,Electronic check,Yes,No,Yes,Fiber optic
CUST-12434,4,1,Two year,146.81,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12435,4,1,Month-to-month,119.33,0,Bank transfer (automatic),No,Yes,Yes,DSL
CUST-12436,8,1,Month-to-month,230.91,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-12437,1,1,Month-to-month,162.79,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-12438,8,1,One year,201.43,2,Electronic check,Yes,No,No,No
CUST-12439,1,1,Month-to-month,211.36,3,Electronic check,Yes,Yes,No,DSL
CUST-12440,19,1,One year,117.37,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-12441,5,1,One year,135.74,1,Electronic check,No,No,No,DSL
CUST-12442,6,1,One year,218.69,0,Electronic check,No,Yes,Yes,Fiber optic
CUST-12443,26,0,Two year,121.65,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-12444,1,1,Month-to-month,207.79,4,Electronic check,No,No,No,No
CUST-12445,2,1,Month-to-month,237.2,2,Electronic check,No,No,No,No
CUST-12446,5,1,Month-to-month,173.64,2,Electronic check,No,Yes,No,Fiber optic
CUST-12447,1,1,Month-to-month,197.33,2,Electronic check,Yes,Yes,No,DSL
CUST-12448,18,0,Month-to-month,210.02,1,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-12449,1,1,Month-to-month,218.01,0,Bank transfer (automatic),No,Yes,Yes,Fiber optic
CUST-12450,2,1,Month-to-month,128.01,4,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-12451,31,0,Two year,59.25,3,Credit card (automatic),No,No,No,DSL
CUST-12452,57,1,One year,129.38,4,Credit card (automatic),No,No,Yes,DSL
CUST-12453,6,1,Month-to-month,183.75,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12454,2,1,One year,139.07,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-12455,5,1,Month-to-month,198.79,1,Electronic check,Yes,No,No,Fiber optic
CUST-12456,4,1,Month-to-month,120.4,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-12457,11,1,One year,175.95,1,Electronic check,No,Yes,No,DSL
CUST-12458,1,1,Month-to-month,86.28,4,Electronic check,Yes,No,Yes,Fiber optic
CUST-12459,5,1,Month-to-month,198.87,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-12460,10,1,Two year,158.14,4,Credit card (automatic),Yes,No,No,No
CUST-12461,38,0,Two year,89.81,1,Electronic check,No,Yes,Yes,Fiber optic
CUST-12462,15,1,One year,107.38,1,Electronic check,Yes,No,Yes,DSL
CUST-12463,3,1,One year,198.72,0,Credit card (automatic),Yes,No,No,No
CUST-12464,63,0,One year,145.52,0,Credit card (automatic),No,Yes,No,DSL
CUST-12465,8,1,Month-to-month,92.21,0,Electronic check,Yes,No,Yes,DSL
CUST-12466,2,1,Month-to-month,242.45,3,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12467,1,1,Month-to-month,192.03,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-12468,7,1,Month-to-month,240.43,2,Bank transfer (automatic),Yes,Yes,Yes,DSL
